,Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
143,Nicaragua,NIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,1009.5,1488.8,1792.8,1756.5,3863.2,4140.5,4308.4,4390.0,4635.3,4855.7,5107.3,5323.1,5224.2,5322.5,5795.6,6321.3,6763.7,7423.4,8497.0,8298.7,8758.6,9774.3,10532.0,10983.0,11880.4,12747.7,13230.8
144,Niger,NER,449.5,485.8,531.7,586.3,582.8,673.4,702.3,665.6,641.2,625.9,649.9,693.6,742.8,946.4,1026.1,1048.7,1064.5,1291.5,1774.4,2109.3,2508.5,2170.9,2017.6,1803.1,1461.2,1440.6,1904.1,2233.0,2280.4,2179.6,2480.7,2328.0,2345.0,1606.6,1563.2,1880.8,1987.8,1845.6,2076.7,2018.2,1798.4,1945.3,2170.5,2731.4,3052.9,3405.1,3646.7,4291.4,5403.4,5397.1,5718.6,6409.2,6942.2,7668.0,8229.7,7217.7,7528.4
145,Nigeria,NGA,4196.1,4467.2,4909.3,5165.5,5552.8,5874.4,6366.8,5203.1,5200.9,6634.2,12545.8,9181.8,12274.4,15162.9,24846.6,27778.9,36308.9,36035.4,36527.9,47259.9,64201.8,61076.5,51397.5,35451.6,28500.8,28874.0,20721.5,24093.2,23272.2,24231.2,30757.1,27392.9,29300.9,15789.0,18086.4,28547.0,34988.0,35822.3,32004.6,35870.8,46386.0,44138.0,59116.8,67655.8,87845.4,112248.0,145430.0,166451.0,208065.0,169481.0,369062.0,411744.0,460954.0,514966.0,568499.0,481066.0,404653.0
146,Northern Mariana Islands,MNP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1284.0,1239.0,1210.0,1061.0,990.0,938.0,939.0,795.0,799.0,733.0,751.0,784.0,845.0,933.0,1242.0
147,Norway,NOR,5163.3,5632.5,6067.0,6510.2,7159.2,8058.7,8696.5,9514.5,10159.9,11063.1,12814.1,14583.1,17358.6,22534.3,27145.7,32877.8,35942.3,41508.0,46523.1,53132.2,64439.4,63596.7,62647.2,61627.2,62058.0,65416.9,78693.3,94230.1,101900.0,102634.0,119792.0,121872.0,130838.0,120579.0,127131.0,152027.0,163518.0,161354.0,154165.0,162286.0,171316.0,174003.0,195418.0,228752.0,264357.0,308722.0,345425.0,401083.0,462554.0,386622.0,429131.0,498832.0,510229.0,523502.0,499339.0,386663.0,371076.0
148,Not classified,INX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,Oman,OMN,0.0,0.0,0.0,0.0,0.0,63.3,67.8,107.2,188.9,240.0,256.3,301.0,366.9,483.0,1645.9,2096.7,2560.2,2741.2,2740.3,3733.4,5981.8,7259.1,7554.7,7932.5,8821.4,10005.5,7323.8,7811.2,8386.2,9372.2,11685.0,11341.5,12452.3,12493.1,12918.9,13802.6,15277.8,15837.5,14085.4,15710.1,19507.4,19452.0,20142.8,21633.8,24763.6,31081.9,37215.9,42085.3,60905.3,48388.3,58641.6,67937.3,76689.6,78938.6,81034.4,69831.8,66293.4
150,Pakistan,PAK,3707.1,4054.6,4233.1,4540.5,5130.4,5884.7,6466.6,7403.8,8090.1,8632.9,10027.1,10602.1,9309.1,6324.9,8773.0,11340.0,13338.5,15126.1,17820.1,19708.0,23689.7,28100.6,30726.0,28691.9,31151.8,31144.9,31899.1,33351.5,38472.7,40171.0,40010.4,45452.0,48635.2,51478.3,51894.8,60636.0,63320.1,62433.3,62192.0,62973.9,73952.4,72309.7,72306.8,83244.8,97977.8,109502.0,137264.0,152386.0,170078.0,168153.0,177407.0,213587.0,224384.0,231219.0,244361.0,270556.0,278913.0
151,Palau,PLW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.9,83.9,82.5,75.9,83.5,95.2,108.2,113.2,117.3,113.5,147.8,158.2,161.6,158.0,173.4,191.3,193.1,194.8,196.7,186.9,183.3,200.1,215.1,228.0,246.4,297.6,310.2
152,Panama,PAN,537.1,599.0,652.1,722.8,776.1,852.5,928.8,1034.4,1112.8,1221.3,1351.0,1523.9,1673.4,1913.8,2188.3,2435.3,2588.1,2738.3,3244.6,3704.6,4614.1,5222.4,5769.8,5923.8,6183.4,6541.5,6797.8,6827.7,5902.8,5918.5,6434.0,7074.7,8042.3,8782.6,9365.3,9573.8,9870.5,10677.3,11575.5,12130.3,12304.1,12502.0,12994.3,13694.0,15013.4,16374.4,18141.7,20958.0,24522.2,26593.5,28917.2,34373.8,39954.8,44856.2,49165.8,52132.3,55187.7
153,Papua New Guinea,PNG,230.5,244.8,261.2,276.0,305.3,344.2,391.0,441.7,485.2,551.2,645.5,717.7,858.8,1299.1,1467.3,1356.6,1511.9,1640.8,1947.9,2293.6,2546.0,2498.1,2368.6,2562.5,2552.5,2423.4,2648.0,3143.8,3656.0,3546.5,3219.7,3787.4,4378.0,4974.7,5502.6,4636.1,5155.5,4936.6,3789.4,3477.1,3521.3,3081.0,2999.5,3536.4,3927.2,4865.9,8306.3,9545.1,11670.7,11619.5,14250.7,17984.8,21295.8,21261.3,23003.6,21060.9,20213.2
154,Paraguay,PRY,0.0,0.0,0.0,0.0,0.0,400.1,421.7,451.5,477.0,512.7,548.8,609.0,697.3,889.4,1199.6,1351.9,1540.8,1912.4,2350.3,3135.1,4094.8,5219.5,5067.5,5237.4,4067.2,2966.2,3439.7,3778.3,4082.6,4600.0,5695.2,6984.4,7157.4,7249.5,7871.0,9062.1,9788.4,9965.2,9024.6,8392.5,8196.0,7662.6,6325.2,6588.1,8033.9,8734.7,10646.2,13794.9,18504.1,15929.9,20030.5,25099.7,24595.3,28965.9,30881.2,27282.6,27424.1
155,Peru,PER,2571.9,2899.7,3286.8,3601.0,4356.9,5166.9,6113.6,6204.3,5736.1,6420.9,7432.2,8289.6,9189.4,10994.4,13858.4,16877.2,15947.7,14620.4,12495.8,15962.5,18134.0,21649.1,21793.5,17345.6,17599.7,16548.8,15244.2,20702.3,15439.4,22499.6,26410.4,34672.1,36139.2,35158.1,44882.1,53312.8,55252.4,58147.5,55501.5,50187.3,51744.7,52030.2,54777.6,58731.0,66768.7,76060.6,88643.2,102171.0,120551.0,120823.0,147529.0,171762.0,192649.0,201218.0,201050.0,189212.0,192207.0
156,Philippines,PHL,6684.6,7257.0,4399.8,4875.3,5271.4,5784.4,6371.5,6809.1,7591.6,8408.2,6687.2,7408.3,8017.5,10082.9,13781.1,14894.0,17097.6,19648.1,22706.2,27502.2,32450.5,35646.4,37140.2,33212.2,31408.5,30734.3,29868.3,33195.9,37885.4,42575.2,44311.6,45417.6,52976.3,54368.1,64084.5,74120.0,82848.1,82344.3,72207.0,82995.1,81026.3,76262.1,81357.6,83908.2,91371.2,103072.0,122211.0,149360.0,174195.0,168335.0,199591.0,224143.0,250092.0,271836.0,284585.0,292774.0,304905.0
157,Poland,POL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65977.7,85500.9,94337.1,96045.6,110803.0,142137.0,159943.0,159118.0,174388.0,169718.0,171886.0,190521.0,198681.0,217519.0,255102.0,306135.0,344826.0,429250.0,533816.0,440347.0,479258.0,528725.0,500284.0,524201.0,545076.0,477280.0,471364.0
158,Portugal,PRT,3193.2,3417.5,3668.2,3905.7,4235.6,4687.5,5135.4,5740.2,6354.3,6969.0,8109.0,9202.5,11240.2,15092.1,17514.1,19349.5,20334.8,21441.6,23489.9,26625.4,32899.8,31980.4,30530.8,27242.3,25220.5,27118.5,38749.7,48187.7,56352.8,60600.1,78721.6,89242.4,107603.0,95019.1,99698.5,118134.0,122630.0,117046.0,123982.0,127466.0,118358.0,121546.0,134229.0,164964.0,189187.0,197305.0,208567.0,240169.0,262008.0,243746.0,238303.0,244895.0,216368.0,226073.0,229630.0,199420.0,204837.0
159,Puerto Rico,PRI,1691.9,1865.1,2094.4,2333.6,2570.5,2881.5,3170.5,3532.7,3941.7,4460.7,5034.7,5646.8,6328.9,7002.4,7684.8,8198.3,8968.6,9910.9,11165.0,12750.0,14436.1,15955.7,16764.2,17276.6,19162.6,20289.2,21969.4,23878.0,26178.4,28266.8,30603.9,32287.0,34630.4,36922.5,39690.6,42647.3,45340.8,48187.0,54086.4,57841.0,61701.8,69668.6,72546.2,75834.0,80322.3,83914.5,87276.2,89524.1,93639.3,96385.6,98381.3,100352.0,101081.0,103135.0,0.0,0.0,0.0
160,Qatar,QAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.8,387.7,510.3,793.9,2401.4,2512.8,3284.3,3617.6,4052.0,5633.0,7829.1,8661.3,7596.7,6467.6,6704.4,6153.3,5053.0,5446.4,6038.2,6487.9,7360.4,6883.5,7646.2,7156.6,7374.5,8137.9,9059.3,11297.8,10255.5,12393.1,17759.9,17538.5,19363.7,23533.8,31734.1,44530.5,60882.1,79712.1,115270.0,97798.4,125122.0,167775.0,186834.0,198728.0,206225.0,164641.0,152452.0
161,Romania,ROU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38413.6,40809.5,42105.3,38995.5,28998.7,25121.7,26362.9,30074.4,37662.1,37182.9,35838.6,41976.0,36183.0,37438.5,40716.8,46174.6,59867.8,76216.4,99697.6,123533.0,171537.0,208182.0,167423.0,167998.0,185363.0,171665.0,191549.0,199493.0,177911.0,187592.0
162,Russia,RUS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506500.0,516814.0,517963.0,460291.0,435084.0,395077.0,395531.0,391720.0,404927.0,270953.0,195906.0,259708.0,306603.0,345110.0,430348.0,591017.0,764017.0,989931.0,1299710.0,1660840.0,1222640.0,1524920.0,2051660.0,2210260.0,2297130.0,2063660.0,1365860.0,1283160.0
163,Rwanda,RWA,119.0,122.0,125.0,128.0,130.0,148.8,124.5,159.6,172.2,188.7,219.9,223.0,246.5,290.7,308.5,571.9,637.8,746.7,905.7,1109.3,1254.8,1407.1,1407.2,1479.7,1587.4,1715.6,1944.7,2157.4,2395.5,2405.0,2550.2,1911.6,2029.0,1971.5,753.6,1293.5,1382.3,1851.6,1989.3,1817.7,1734.9,1674.7,1677.4,1846.0,2089.2,2581.5,3152.0,3824.8,4860.6,5379.4,5774.0,6491.7,7315.7,7622.5,8016.3,8261.0,8376.0
164,Samoa,WSM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.2,111.9,109.2,95.6,100.9,111.7,133.0,122.9,125.8,125.6,132.3,133.1,221.1,224.9,249.9,285.5,269.5,258.8,269.0,273.1,288.1,338.8,420.3,462.6,508.5,551.0,644.1,561.0,643.0,739.8,801.2,804.8,803.6,804.0,786.4
165,San Marino,SMR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.6,1101.9,1160.6,1253.5,1600.5,1877.3,1958.7,2092.6,2488.4,2752.3,2363.2,2139.1,2054.5,1800.1,1865.4,1845.6,1569.3,1590.7
166,Sao Tome and Principe,STP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.2,80.5,96.3,105.4,126.2,134.4,145.8,188.0,187.8,197.5,233.2,252.6,302.9,348.9,315.9,342.8
167,Saudi Arabia,SAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4187.8,4485.8,5377.3,7184.9,9664.2,14947.4,45413.0,46773.4,64005.7,74188.2,80265.6,111860.0,164542.0,184292.0,153239.0,129172.0,119625.0,103898.0,86961.9,85695.9,88256.1,95344.5,117630.0,132223.0,137088.0,132968.0,135175.0,143343.0,158662.0,165964.0,146775.0,161717.0,189515.0,184137.0,189606.0,215808.0,258742.0,328460.0,376900.0,415965.0,519797.0,429098.0,528207.0,671239.0,735975.0,746647.0,756350.0,651757.0,646438.0
168,Senegal,SEN,792.8,836.5,857.4,886.4,939.1,955.8,984.9,984.6,1034.3,983.6,1024.8,1058.1,1280.3,1471.9,1658.3,2235.7,2266.9,2320.8,2591.2,3226.7,3503.3,3176.8,3109.7,2774.2,2705.5,2962.2,4189.9,5040.7,4985.2,4913.1,5716.6,5617.2,6004.9,5678.8,3877.2,4878.7,5065.8,4672.5,5030.3,5144.0,4679.6,4877.6,5333.9,6859.0,8031.3,8707.0,9358.7,11284.6,13439.0,12815.0,12948.9,14390.8,14225.3,14851.1,15304.4,13640.7,14683.7
169,Serbia,SRB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16750.0,20948.7,24148.0,18284.2,18409.4,6540.2,12267.2,16116.8,21188.7,24861.5,26252.0,30608.0,40289.6,49259.5,42616.7,39460.4,46466.7,40742.3,45519.7,44210.8,37160.3,38299.9
170,Seychelles,SYC,12.0,11.6,12.6,13.9,15.4,15.6,16.4,16.6,16.1,16.5,18.4,22.0,30.6,36.9,43.1,47.8,49.3,64.5,85.6,127.3,147.4,154.9,147.9,146.7,151.3,168.9,207.9,249.3,283.8,304.8,368.6,374.4,433.7,473.9,486.5,508.2,503.1,563.0,608.4,623.0,614.9,622.3,697.5,705.7,839.3,919.1,1016.4,1033.6,967.2,847.4,969.9,1065.8,1134.3,1411.1,1422.5,1437.7,1427.3
171,Sierra Leone,SLE,322.0,327.8,342.7,348.5,371.8,359.4,375.5,348.8,329.9,408.7,434.4,419.5,465.4,575.2,648.6,679.3,594.9,691.8,960.7,1109.4,1100.7,1114.8,1295.4,995.1,1087.5,856.9,490.2,701.3,1055.1,933.0,649.6,780.0,680.0,768.8,911.9,870.8,941.7,850.2,672.4,669.4,635.9,1079.5,1239.0,1371.4,1431.2,1627.9,1885.1,2158.5,2505.5,2490.0,2616.6,2942.5,3801.9,4920.3,5015.2,4251.9,3736.6
172,Singapore,SGP,704.5,764.3,825.9,917.2,893.7,974.2,1095.9,1237.4,1425.0,1659.1,1919.5,2262.5,2719.9,3693.8,5216.8,5633.4,6326.4,6617.5,7515.8,9294.6,11893.4,14171.8,16078.9,17775.3,19735.9,19138.3,18569.3,20897.6,25337.2,30423.6,36152.0,45474.4,52156.4,60644.6,73777.8,87890.0,96403.8,100164.0,85707.6,86283.1,95833.9,89286.2,91941.2,97001.4,114189.0,127418.0,147797.0,179981.0,192226.0,192408.0,236422.0,275599.0,289162.0,302511.0,308143.0,296841.0,296976.0
173,Sint Maarten (Dutch part),SXM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,Slovakia,SVK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12694.5,14213.0,15431.3,16452.2,20079.4,25733.0,27821.9,27660.1,29828.9,30415.1,29114.9,30703.0,35083.6,46731.8,57240.5,62697.5,70596.7,86304.2,100325.0,88945.6,89501.0,98181.3,93414.0,98478.3,100948.0,87501.4,89768.6
175,Slovenia,SVN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21273.1,21480.0,20749.1,22125.4,22690.0,20342.2,20875.4,23563.6,29697.4,34470.2,36347.0,39587.7,48114.7,55589.8,50244.8,48013.6,51290.8,46352.8,48116.3,49904.9,43072.4,44708.6
176,Solomon Islands,SLB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,28.1,28.6,0.0,50.1,40.6,55.3,84.5,74.6,83.1,93.1,111.0,151.3,168.7,187.3,188.4,180.2,252.8,232.3,210.7,238.6,310.7,332.3,302.5,320.4,378.8,410.9,464.8,519.3,565.2,567.9,471.2,482.2,435.1,400.5,341.7,332.7,375.1,413.9,456.7,516.1,608.3,597.8,671.6,886.5,1025.1,1059.7,1156.6,1129.2,1202.1
177,Somalia,SOM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5352.0,5647.0,5925.0,6217.0
178,South Africa,ZAF,7575.2,7972.8,8497.8,9423.2,10373.8,11334.2,12354.8,13777.1,14894.3,16780.1,18418.0,20334.2,21358.1,29293.9,36806.5,38114.9,36601.9,40649.7,46737.6,57647.3,82984.1,89629.5,82696.9,88786.6,87880.5,69208.5,82107.9,107415.0,118332.0,128903.0,115553.0,123943.0,134545.0,134310.0,139752.0,155460.0,147608.0,152586.0,137774.0,136632.0,136362.0,121601.0,115748.0,175257.0,228937.0,257671.0,271811.0,299034.0,287100.0,297217.0,375298.0,416878.0,396333.0,366810.0,351119.0,317611.0,295456.0
179,South Sudan,SSD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15550.1,12231.4,15727.4,17826.7,10368.8,13257.6,13282.1,9015.2,0.0
180,Spain,ESP,12072.1,13834.3,16138.5,19074.9,21343.8,24757.0,28721.1,31647.1,31475.5,36038.7,40881.7,46492.8,58971.8,78425.9,97009.8,114465.0,118185.0,132090.0,160163.0,214019.0,232135.0,202257.0,195464.0,170487.0,171635.0,180302.0,250638.0,317882.0,375139.0,413631.0,535101.0,575599.0,629202.0,523649.0,529122.0,612940.0,640998.0,588692.0,617042.0,633194.0,595403.0,625976.0,705146.0,906853.0,1069560.0,1157280.0,1264550.0,1479340.0,1635020.0,1499100.0,1431620.0,1488070.0,1336020.0,1361850.0,1376910.0,1197790.0,1237260.0
181,Sri Lanka,LKA,1409.9,1444.3,1434.2,1240.7,1309.7,1698.3,1751.5,1859.5,1801.3,1965.5,2296.5,2369.3,2553.9,2875.6,3574.6,3791.3,3591.3,4104.5,2733.2,3364.6,4024.6,4415.8,4768.8,5167.9,6043.5,5978.5,6405.2,6682.2,6978.4,6987.3,8032.6,9000.4,9703.0,10338.7,11717.6,13029.7,13897.7,15091.9,15795.0,15656.3,16330.8,15746.2,16536.5,18881.8,20662.5,24406.3,28279.8,32350.2,40713.8,42066.2,56725.7,65292.7,68434.4,74317.8,79356.5,80612.0,81321.9
182,Saint Kitts,KNA,12.4,12.5,12.5,12.8,13.4,13.6,14.5,16.7,14.6,15.8,16.3,19.6,22.9,24.2,31.5,33.4,30.1,44.7,49.1,58.3,67.7,79.0,84.4,85.1,95.9,106.1,125.3,140.7,165.7,185.1,208.7,209.9,229.4,249.7,277.6,299.7,318.7,357.2,365.0,390.0,420.5,461.1,483.1,465.9,502.6,543.2,636.2,674.0,738.9,723.2,705.0,753.2,734.5,788.2,847.8,878.3,909.9
183,Saint Lucia,LCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.4,102.1,123.9,146.3,168.0,182.8,197.2,217.7,241.3,289.7,320.0,366.5,415.5,484.0,513.8,566.9,574.9,600.0,640.4,662.2,676.9,737.6,775.9,784.2,743.8,748.3,823.8,893.1,951.2,1134.2,1277.5,1282.2,1263.0,1382.0,1437.7,1436.8,1489.9,1551.9,1649.1,1667.1
184,St. Martin (French part),MAF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,Saint Vincent,VCT,13.1,14.0,14.5,13.7,14.8,15.1,16.1,15.8,15.4,16.6,18.4,20.1,27.6,30.2,32.9,33.2,32.8,49.4,60.8,71.1,82.3,102.1,113.8,122.3,135.0,145.6,160.8,175.6,200.7,214.7,240.4,254.8,278.0,286.3,289.4,316.0,331.5,347.8,373.6,390.7,396.3,430.0,461.9,481.8,522.0,550.7,610.9,651.8,695.4,674.9,681.2,676.1,692.9,721.2,727.2,755.2,768.2
186,Sudan,SDN,1307.3,1419.3,1541.7,1568.3,1611.3,1679.3,1723.0,1865.7,1947.3,2144.3,2437.7,2656.0,2882.0,3571.7,4595.0,5598.0,6979.3,8704.0,7670.5,9032.2,7459.8,10016.5,9240.0,8230.2,9701.4,12403.7,15769.1,20155.6,15399.2,15291.5,12408.6,11379.2,7034.2,8881.8,12794.2,13829.7,9018.2,11681.5,11250.3,10682.0,12257.4,13183.0,14803.2,17646.5,21457.5,26524.5,35822.4,45898.9,54526.6,53150.2,65634.1,67327.3,68125.6,72065.9,82151.6,97156.1,95584.4
187,Suriname,SUR,93.8,98.4,103.5,110.0,120.8,138.6,171.1,198.4,220.6,233.4,247.2,270.6,287.6,305.3,368.6,465.0,505.5,641.0,735.5,783.0,794.9,889.0,915.2,883.6,864.2,873.2,891.0,979.8,1160.9,542.5,388.3,448.3,404.6,428.8,605.5,694.0,860.6,929.6,945.0,885.4,892.2,763.5,1078.4,1271.2,1484.1,1793.8,2626.4,2936.6,3533.0,3875.4,4368.4,4422.3,4980.0,5145.8,5240.6,4826.6,3278.4
188,Swaziland,SWZ,35.1,43.0,45.9,54.1,65.0,70.3,76.9,74.8,79.8,105.4,112.1,136.5,146.7,221.9,264.3,288.3,272.5,304.0,340.6,412.1,542.0,571.5,537.6,555.3,494.5,361.0,449.1,584.1,692.0,696.9,1114.7,1156.1,1284.8,1357.2,1419.3,1699.0,1602.8,1716.7,1576.9,1547.9,1738.1,1542.5,1432.2,2197.6,2770.1,3178.1,3291.4,3469.4,3294.1,3580.4,4438.8,4820.5,4823.8,4560.7,4377.3,4020.3,3720.6
189,Sweden,SWE,14842.9,16147.2,17511.5,18954.1,21137.2,23260.3,25302.0,27463.4,29143.4,31649.2,37555.4,40980.3,48263.9,58567.4,65082.6,81716.8,88102.1,93136.8,102970.0,121647.0,140089.0,127858.0,112768.0,103534.0,107662.0,112514.0,148376.0,180429.0,204068.0,214875.0,258154.0,270363.0,280312.0,209951.0,226080.0,264052.0,288104.0,264478.0,266800.0,270848.0,259802.0,239917.0,263926.0,331109.0,381705.0,389042.0,420032.0,487816.0,513966.0,429657.0,488378.0,563110.0,543881.0,578742.0,573818.0,497918.0,514460.0
190,Switzerland,CHE,9522.7,10712.7,11880.0,13063.6,14480.6,15346.7,16480.1,17740.0,18942.7,20524.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119008.0,108994.0,111711.0,111314.0,106285.0,107766.0,154482.0,193466.0,209298.0,202079.0,258067.0,261114.0,271814.0,264353.0,292647.0,342617.0,330092.0,286519.0,295045.0,289912.0,272055.0,278631.0,301417.0,352915.0,394164.0,408689.0,430921.0,479913.0,554363.0,541507.0,583783.0,699580.0,668044.0,688504.0,709183.0,679289.0,668851.0
191,Syria,SYR,857.7,945.2,1110.6,1200.4,1339.5,1472.0,1342.3,1580.2,1753.7,2245.0,2140.4,2589.9,3059.7,3239.5,5159.6,6827.0,7633.5,7696.0,9275.2,9929.7,13062.4,15518.2,16298.9,17589.2,17503.1,16403.5,13293.2,11356.2,10577.0,9853.4,12308.6,12981.8,13253.6,13696.0,10122.0,11396.7,13789.6,14505.2,15200.8,15873.9,19325.9,21099.8,21582.2,21828.1,25086.9,28859.0,33332.8,40405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,Tajikistan,TJK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2629.4,2534.7,1909.2,1646.7,1346.1,1231.5,1043.9,921.8,1320.1,1086.6,860.6,1080.8,1221.1,1554.1,2076.1,2312.3,2830.2,3719.5,5161.3,4979.5,5642.2,6522.7,7633.0,8506.7,9236.3,7853.5,6951.7
